product_id,product_link,Processor_Name,Processor_Generation,Clock_Speed,SSD_Capacity,RAM,Graphic_Processor,Graphic_Memory,Touchscreen,Screen_Size,Screen_Resolution,Refresh_Rate,price
COMGCZUJQFMS3AN9,https://www.flipkart.com/product/p/item?pid=COMGCZUJQFMS3AN9,Core i7,12th Gen,3.0 GHz upto max turbo frequency at 4.7 GHz,512 GB,16 GB,NVIDIA GeForce RTX 3050 Ti,4 GB,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,144 Hz,"89,990"
COMGGR9S3YGZUHDZ,https://www.flipkart.com/product/p/item?pid=COMGGR9S3YGZUHDZ,Core i3,12th Gen,4.4,512 GB,8 GB,Intel Integrated UHD Graphics,,No,100.63 cm (39.62 cm),1920 x 1080 Pixel,,"39,990"
COMGCWBEFHWXXY5A,https://www.flipkart.com/product/p/item?pid=COMGCWBEFHWXXY5A,Core i5,11th Gen,Base 3.2 GHz Turbo Boost Upto 4.5 GHz,512 GB,16 GB,Intel Integrated Iris Xe,,No,35.56 cm (14 inch),2160 x 1440 Pixel,,"51,990"
COMGHQ3NWPPAPYF4,https://www.flipkart.com/product/p/item?pid=COMGHQ3NWPPAPYF4,Ryzen 5 Hexa Core,,"Base Frequency 2.3 GHz, Max Turbo Boost Frequency at 4.3 GHz",512 GB,16 GB,AMD Radeon Radeon,,No,35.56 cm (14 Inch),1920 x 1080 Pixels,,"58,050"
COMGP24QHAAUK7JE,https://www.flipkart.com/product/p/item?pid=COMGP24QHAAUK7JE,Core i3,12th Gen,0.9 GHz upto max turbo frequency at 4.4 Ghz,512 GB,8 GB,Intel Integrated UHD,,No,90.32 cm (35.56 cm),1920 x 1080 Pixel,,"39,990"
COMGGQE9YYRZWNTG,https://www.flipkart.com/product/p/item?pid=COMGGQE9YYRZWNTG,Core i3,11th Gen,MaxTurbo Frequency up to 4.10GHz,256 GB,8 GB,Intel Integrated UHD,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"30,990"
COMGZ4PNM5FK7QCG,https://www.flipkart.com/product/p/item?pid=COMGZ4PNM5FK7QCG,Core i5,12th Gen,3.3 GHz upto max turbo frequency at 4.4 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"75,990"
COMGMXKHFPASREJG,https://www.flipkart.com/product/p/item?pid=COMGMXKHFPASREJG,Ryzen 5 Quad Core,,2.8GHz Upto 4.3GHz,512 GB,8 GB,AMD Radeon AMD,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"37,990"
COMGZMKF3UAXVYU9,https://www.flipkart.com/product/p/item?pid=COMGZMKF3UAXVYU9,Core i5,12th Gen,3.3 GHz upto max turbo frequency at 4.4 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,40.64 cm (16 Inch),1920 x 1200 Pixel,120 Hz,"72,990"
COMGN5FVZZYEPYJ3,https://www.flipkart.com/product/p/item?pid=COMGN5FVZZYEPYJ3,Core i5,13th Gen,Max Turbo Frequency up to 4.6 GHz,512 GB,8 GB,Intel Integrated Iris Xe,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"71,990"
COMGFWCYXZPJZPFT,https://www.flipkart.com/product/p/item?pid=COMGFWCYXZPJZPFT,Ryzen 7 Octa Core,,4.7 GHz max boost,1 TB,16 GB,NVIDIA GeForce RTX 3060,6 GB,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,300 Hz,"1,32,990"
COMGZ4PN8QF8ZGQQ,https://www.flipkart.com/product/p/item?pid=COMGZ4PN8QF8ZGQQ,Core i5,11th Gen,2.7Ghz upto 4.5 GHz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"64,990"
COMGZMKFGYFBMHVJ,https://www.flipkart.com/product/p/item?pid=COMGZMKFGYFBMHVJ,Core i5,12th Gen,3.3 GHz upto max turbo frequency at 4.4 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,40.64 cm (16 Inch),1920 x 1200 Pixel,120 Hz,"72,990"
COMGNJMCCHSS98VZ,https://www.flipkart.com/product/p/item?pid=COMGNJMCCHSS98VZ,Core i5,13th Gen,3.40GHz Upto 4.60GHz,1 TB,16 GB,Intel Integrated Integrated,,Yes,35.56 cm (14 Inch),1920 x 1080 Pixel,,"82,100"
COMGZ4PNFDZXHZ63,https://www.flipkart.com/product/p/item?pid=COMGZ4PNFDZXHZ63,Core i5,11th Gen,2.7Ghz upto 4.5 GHz,512 GB,8 GB,NVIDIA GeForce GTX 1650,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"49,990"
COMG9VKEHSAGGWBY,https://www.flipkart.com/product/p/item?pid=COMG9VKEHSAGGWBY,Ryzen 9 Octa Core,5th Gen,3.3GHz with Max Turbo Boost Frequency Up to 4.6 GHz,1 TB,16 GB,AMD Radeon RX 6700M,10 GB,No,39.62 cm (15.6 inch),1920 x 1080 pixel,144 Hz,"1,09,990"
COMGHMH6GYGRH5BU,https://www.flipkart.com/product/p/item?pid=COMGHMH6GYGRH5BU,Core i7,12th Gen,Max Turbo Boost Upto 4.7 GHz,1 TB,16 GB,Intel Integrated Iris Xe,,No,35.56 cm (14 inch),2880 x 1800 Pixels,,"89,990"
COMG9VHHF6HVJPP9,https://www.flipkart.com/product/p/item?pid=COMG9VHHF6HVJPP9,Ryzen 5 Hexa Core,,2.1 GHz with Max Turbo Boost Frequency Up to 4.0 GHz,512 GB,8 GB,AMD Radeon AMD,,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"46,000"
COMGG45GXQXPHZFW,https://www.flipkart.com/product/p/item?pid=COMGG45GXQXPHZFW,Core i3,11th Gen,,256 GB,8 GB,Intel Integrated,,No,39.62 cm (15.6 inch),1920 X 1080$$Pixels pixel,,"45,490"
COMGMV6VNCJ7TTYV,https://www.flipkart.com/product/p/item?pid=COMGMV6VNCJ7TTYV,Ryzen 5 Hexa Core,,2.0 GHz upto max turbo frequency at 4.5 Ghz,512 GB,16 GB,AMD Radeon AMD,,No,35.56 cm (14 Inch),1920 x 1080 Pixel,,"46,990"
COMG9VHHG6Q3RRJX,https://www.flipkart.com/product/p/item?pid=COMG9VHHG6Q3RRJX,Core i3,11th Gen,1.7 GHz upto max turbo frequency at 4.1 Ghz,512 GB,8 GB,Intel Integrated UHD,,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"36,990"
COMGM2MARRZZBPEF,https://www.flipkart.com/product/p/item?pid=COMGM2MARRZZBPEF,Core i5,12th Gen,1.2 GHz to max turbo frequency at 4.4 Ghz,512 GB,16 GB,Intel Integrated Iris Xe,,Yes,35.56 cm (14 inch),2880 x 1800 PIxel,90 Hz,"87,990"
COMGF33NW6RSYXWJ,https://www.flipkart.com/product/p/item?pid=COMGF33NW6RSYXWJ,Core i5,12th Gen,3.30 Ghz with Max Tubro Frequency up to 4.40 Ghz,512 GB,8 GB,NVIDIA GeForce GTX 1650,4 GB,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,,"54,990"
COMGHPY3GWDBV42P,https://www.flipkart.com/product/p/item?pid=COMGHPY3GWDBV42P,Ryzen 5 Hexa Core,,,512 GB,16 GB,AMD Radeon Integrated AMD Radeon Graphics,,Yes,35.56 cm (14 inch),1920 x 1200 pixel,,"63,990"
COMGMV6VGQXP9MDH,https://www.flipkart.com/product/p/item?pid=COMGMV6VGQXP9MDH,Core i7,13th Gen,Max Turbo Frequency up to 5.0 GHz,512 GB,16 GB,Intel Integrated Iris Xe,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"71,990"
COMGZ4PNGVCPNUBF,https://www.flipkart.com/product/p/item?pid=COMGZ4PNGVCPNUBF,Core i5,11th Gen,2.50 GHz up to 4.50 GHz,512 GB,8 GB,Intel Integrated Iris Xe,,No,35.56 cm (14 Inch),2160 x 1440 Pixel,,"42,999"
COMGZ4PNBGY644QJ,https://www.flipkart.com/product/p/item?pid=COMGZ4PNBGY644QJ,Core i7,13th Gen,3.6 GHz upto max turbo frequency at 4.9 Ghz,1 TB,16 GB,NVIDIA GeForce RTX 4050,6 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"1,44,990"
COMGMY3MB9MX5CXF,https://www.flipkart.com/product/p/item?pid=COMGMY3MB9MX5CXF,Core i3,11th Gen,1.70 GHz up to 4.10 GHz,512 GB,8 GB,Intel Integrated UHD,,No,35.56 cm (14 Inch),1920 x 1080 Pixel,,"42,390"
COMGNRNUB4YZPDHM,https://www.flipkart.com/product/p/item?pid=COMGNRNUB4YZPDHM,Ryzen 5 Hexa Core,,3.3GHz Upto max turbo frequency at 4.2 GHz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,144 Hz,"65,990"
COMGP24QHAAUK7JE,https://www.flipkart.com/product/p/item?pid=COMGP24QHAAUK7JE,Core i3,12th Gen,0.9 GHz upto max turbo frequency at 4.4 Ghz,512 GB,8 GB,Intel Integrated UHD,,No,90.32 cm (35.56 cm),1920 x 1080 Pixel,,"39,990"
COMGNY4VRQEC4XHH,https://www.flipkart.com/product/p/item?pid=COMGNY4VRQEC4XHH,Core i5,12th Gen,2.5 GHz with Max Turbo Boost Frequency Up to 4.50 GHz,512 GB,16 GB,Intel Integrated Iris Xe,,No,35.56 cm (14 inch),1920 x 1200 Pixel,,"61,990"
COMGZMKF3UAXVYU9,https://www.flipkart.com/product/p/item?pid=COMGZMKF3UAXVYU9,Core i5,12th Gen,3.3 GHz upto max turbo frequency at 4.4 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,40.64 cm (16 Inch),1920 x 1200 Pixel,120 Hz,"72,990"
COMGMGXFZ69GMKC2,https://www.flipkart.com/product/p/item?pid=COMGMGXFZ69GMKC2,Ryzen 5 Hexa Core,,2.0 GHz upto max turbo frequency at 4.5 Ghz,512 GB,16 GB,AMD Radeon AMD,,No,40.64 cm (16 Inch),1920 x 1200 Pixel,,"53,990"
COMGZ4PNH9ZQVZXC,https://www.flipkart.com/product/p/item?pid=COMGZ4PNH9ZQVZXC,Core i5,11th Gen,2.50 GHz up to 4.50 GHz,512 GB,8 GB,Intel Integrated Iris Xe,,No,35.56 cm (14 Inch),2160 x 1440 Pixel,,"42,999"
COMGGYEBHVBR8EVN,https://www.flipkart.com/product/p/item?pid=COMGGYEBHVBR8EVN,Core i3,11th Gen,"Base Clock 1.70 Ghz, Max Turbo Boost Frequency Up to 4.10 GHz",256 GB,8 GB,Intel Integrated UHD,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"34,500"
COMGG3S93DSUQPMU,https://www.flipkart.com/product/p/item?pid=COMGG3S93DSUQPMU,Core i5,12th Gen,Max Turbo Boost at 4.4 GHz,512 GB,16 GB,Intel Integrated Iris Xe,,No,35.56 cm (14 inch),1920 x 1080 Pixels,,"72,999"
COMGZMKFGYFBMHVJ,https://www.flipkart.com/product/p/item?pid=COMGZMKFGYFBMHVJ,Core i5,12th Gen,3.3 GHz upto max turbo frequency at 4.4 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,40.64 cm (16 Inch),1920 x 1200 Pixel,120 Hz,"72,990"
COMGZ4PN68RBKGFQ,https://www.flipkart.com/product/p/item?pid=COMGZ4PN68RBKGFQ,Core i5,11th Gen,2.7Ghz upto 4.5 GHz,512 GB,16 GB,NVIDIA GeForce GTX 1650,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"53,990"
COMGZMKFNHPQGNJV,https://www.flipkart.com/product/p/item?pid=COMGZMKFNHPQGNJV,Core i5,13th Gen,Max Turbo Frequency up to 4.7 GHz,1 TB,16 GB,NVIDIA GeForce RTX 4050,6 GB,Yes,36.83 cm (14.5 Inch),2880 x 1800 Pixel,120 Hz,"1,99,990"
COMFXEKM3S5BFS2G,https://www.flipkart.com/product/p/item?pid=COMFXEKM3S5BFS2G,M1,,,256 GB,8 GB,NA,,No,33.78 cm (13.3 inch),2560 x 1600 Pixel,,"81,990"
COMGZ7YCE88QP2XM,https://www.flipkart.com/product/p/item?pid=COMGZ7YCE88QP2XM,Celeron Quad Core,11th Gen,1.1GHz - 2.8GHz,512 GB,8 GB,Intel Integrated UHD,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"25,990"
COMG9VHHG6Q3RRJX,https://www.flipkart.com/product/p/item?pid=COMG9VHHG6Q3RRJX,Core i3,11th Gen,1.7 GHz upto max turbo frequency at 4.1 Ghz,512 GB,8 GB,Intel Integrated UHD,,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"36,990"
COMGFB2GHYYUVJGF,https://www.flipkart.com/product/p/item?pid=COMGFB2GHYYUVJGF,M2,,,512 GB,8 GB,NA,,No,33.78 cm (13.3 Inch),2560 x 1600 Pixel,,"1,37,990"
COMGE2GFFVEVG7MB,https://www.flipkart.com/product/p/item?pid=COMGE2GFFVEVG7MB,Core i3,11th Gen,3.7,512 GB,8 GB,Intel Integrated UHD Graphics,,Yes,35.56 cm (14 Inch),1920 x 1080 Pixels,,"53,990"
COMG9VHHF6HVJPP9,https://www.flipkart.com/product/p/item?pid=COMG9VHHF6HVJPP9,Ryzen 5 Hexa Core,,2.1 GHz with Max Turbo Boost Frequency Up to 4.0 GHz,512 GB,8 GB,AMD Radeon AMD,,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"43,975"
COMGN2YDSFGGXYG3,https://www.flipkart.com/product/p/item?pid=COMGN2YDSFGGXYG3,Ryzen 5 Hexa Core,,"Base Frequency 2.1 GHz, Max Turbo Boost at 4.0 GHz",512 GB,16 GB,AMD Radeon AMD,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixels,,"47,990"
COMGZNSB6GCJVUPX,https://www.flipkart.com/product/p/item?pid=COMGZNSB6GCJVUPX,Core i5,11th Gen,Upto 4.50GHz,512 GB,16 GB,Intel Integrated Integrated,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"56,990"
COMGZ4PNXHHPKZCS,https://www.flipkart.com/product/p/item?pid=COMGZ4PNXHHPKZCS,Core i9,13th Gen,Max Turbo Frequency up to 5.60 GHz,2 TB,64 GB,NVIDIA GeForce RTX 4090,16 GB,No,43.94 cm (17.3 Inch),2560 x 1600 PIxel,,"4,89,990"
COMGHPY3GWDBV42P,https://www.flipkart.com/product/p/item?pid=COMGHPY3GWDBV42P,Ryzen 5 Hexa Core,,,512 GB,16 GB,AMD Radeon Integrated AMD Radeon Graphics,,Yes,35.56 cm (14 inch),1920 x 1200 pixel,,"63,990"
COMGGVRGTU268GZK,https://www.flipkart.com/product/p/item?pid=COMGGVRGTU268GZK,Core i5,12th Gen,"Base Frequency 1.3 GHz, Max Turbo Frequency Upto 4.4 GHz",512 GB,8 GB,Intel Integrated UHD,,No,35.56 cm (14 inch),1920 x 1080 Pixels,,"51,990"
COMGZ4PNM5FK7QCG,https://www.flipkart.com/product/p/item?pid=COMGZ4PNM5FK7QCG,Core i5,12th Gen,3.3 GHz upto max turbo frequency at 4.4 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"75,990"
COMGP24QHAAUK7JE,https://www.flipkart.com/product/p/item?pid=COMGP24QHAAUK7JE,Core i3,12th Gen,0.9 GHz upto max turbo frequency at 4.4 Ghz,512 GB,8 GB,Intel Integrated UHD,,No,90.32 cm (35.56 cm),1920 x 1080 Pixel,,"39,990"
COMGMNCQ4WJFHAKQ,https://www.flipkart.com/product/p/item?pid=COMGMNCQ4WJFHAKQ,Core i5,12th Gen,3.30 GHz Upto 4.40 GHz,512 GB,16 GB,Intel Integrated Integrated,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"56,990"
COMGMV6VJGYVBZSM,https://www.flipkart.com/product/p/item?pid=COMGMV6VJGYVBZSM,Core i5,12th Gen,"Base Frequency 3.30 GHz, Max Turbo Boost Frequency Up to 4.40 GHz",512 GB,8 GB,Intel Integrated Iris Xe,,No,35.56 cm (14 Inch),1920 x 1080 Pixel,,"45,990"
COMGNP9PPPYN5TNG,https://www.flipkart.com/product/p/item?pid=COMGNP9PPPYN5TNG,Ryzen 9 16 Core,,2.5 GHz upto max turbo frequency at 5.4 Ghz,2 TB,32 GB,NVIDIA GeForce RTX 4090,16 GB,No,40.64 cm (16 Inch),2560 x 1600 PIxel,240 HZ,"4,29,990"
COMGMV6VHGPAGP55,https://www.flipkart.com/product/p/item?pid=COMGMV6VHGPAGP55,Ryzen 5 Hexa Core,,2.0 GHz upto max turbo frequency at 4.5 Ghz,512 GB,8 GB,AMD Radeon AMD,,No,35.56 cm (14 Inch),1920 x 1080 Pixel,,"42,990"
COMGZMKF3UAXVYU9,https://www.flipkart.com/product/p/item?pid=COMGZMKF3UAXVYU9,Core i5,12th Gen,3.3 GHz upto max turbo frequency at 4.4 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,40.64 cm (16 Inch),1920 x 1200 Pixel,120 Hz,"72,990"
COMGAE6BUHSSQAGF,https://www.flipkart.com/product/p/item?pid=COMGAE6BUHSSQAGF,Core i7,12th Gen,3.0 GHz upto max turbo frequency at 4.7 GHz,1 TB,16 GB,NVIDIA GeForce RTX 3070 Ti,8 GB,No,39.62 cm (15.6 inch),2560 x 1440 Pixel,144 Hz,"2,44,990"
COMGZMKFGYFBMHVJ,https://www.flipkart.com/product/p/item?pid=COMGZMKFGYFBMHVJ,Core i5,12th Gen,3.3 GHz upto max turbo frequency at 4.4 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,40.64 cm (16 Inch),1920 x 1200 Pixel,120 Hz,"72,990"
COMGMV6VPESBDVTU,https://www.flipkart.com/product/p/item?pid=COMGMV6VPESBDVTU,Core i5,13th Gen,Max Turbo Frequency up to 4.6 GHz,512 GB,16 GB,Intel Integrated Iris Xe,,No,35.56 cm (14 Inch),1920 x 1080 Pixel,,"59,990"
COMGHY4DQWWBKZUK,https://www.flipkart.com/product/p/item?pid=COMGHY4DQWWBKZUK,Core i9,12th Gen,"Base Clock 3.80 Ghz, Max Turbo Boost Frequency Up to 5.00 GHz",1 TB,16 GB,NVIDIA GeForce RTX 3060,6 GB,No,39.62 cm (15.6 Inch),2560 x 1440 Pixel,,"1,44,990"
COMGNJMCDUFBTMZK,https://www.flipkart.com/product/p/item?pid=COMGNJMCDUFBTMZK,Core i5,13th Gen,3.40GHz Upto 4.60GHz,1 TB,16 GB,Intel Integrated Integrated,,Yes,35.56 cm (14 Inch),1920 x 1080 Pixel,,"78,990"
COMGEY8WNGQNKE5G,https://www.flipkart.com/product/p/item?pid=COMGEY8WNGQNKE5G,Core i5,11th Gen,2.70 GHz Max Turbo Boost Frequency Up to 4.50 GHz,512 GB,8 GB,NVIDIA GeForce GTX 1650 MAX Q,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,144 Hz,"52,990"
COMGFWCY7XPY3YMF,https://www.flipkart.com/product/p/item?pid=COMGFWCY7XPY3YMF,Ryzen 9 Octa Core,,3.3 GHz upto max turbo frequency at 4.9 Ghz,2 TB,32 GB,NVIDIA GeForce RTX 3080 Ti,16 GB,No,40.64 cm (16 Inch),1920 x 1200 Pixel,,"3,61,990"
COMGZKHQVMNZXEAH,https://www.flipkart.com/product/p/item?pid=COMGZKHQVMNZXEAH,Core i5,11th Gen,2.70GHz Upto 4.50GHz,512 GB,8 GB,NVIDIA GeForce RTX 2050,4 GB,No,43.94 cm (17.3 Inch),1920 x 1080 Pixel,144 Hz,"64,990"
COMG9VHHF6HVJPP9,https://www.flipkart.com/product/p/item?pid=COMG9VHHF6HVJPP9,Ryzen 5 Hexa Core,,2.1 GHz with Max Turbo Boost Frequency Up to 4.0 GHz,512 GB,8 GB,AMD Radeon AMD,,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"46,000"
COMGZSFYTH3A4MVB,https://www.flipkart.com/product/p/item?pid=COMGZSFYTH3A4MVB,Ryzen 7 Octa Core,,"Base Frequency 3.2 GHz, Max Turbo Boost at 4.4 GHz",512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,100.63 cm (39.62 cm),1920x1080 Pixels,120 Hz,"64,990"
COMG49CZ8SVW7TWD,https://www.flipkart.com/product/p/item?pid=COMG49CZ8SVW7TWD,Celeron Dual Core,,1.1 GHz with Turbo Boost Upto 2.4 GHz,,4 GB,Intel Integrated HD 500,,Yes,39.62 cm (15.6 inch),1920 x 1080 Pixels,,"16,990"
COMGGJZF9WKRYJFU,https://www.flipkart.com/product/p/item?pid=COMGGJZF9WKRYJFU,Ryzen 7 Octa Core,,Up to 4.4 GHz,1 TB,16 GB,NVIDIA GeForce RTX 3070,8 GB,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,300 Hz,"1,46,990"
COMG9VHHG6Q3RRJX,https://www.flipkart.com/product/p/item?pid=COMG9VHHG6Q3RRJX,Core i3,11th Gen,1.7 GHz upto max turbo frequency at 4.1 Ghz,512 GB,8 GB,Intel Integrated UHD,,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"36,990"
COMGZNSBGP8AGWVF,https://www.flipkart.com/product/p/item?pid=COMGZNSBGP8AGWVF,Ryzen 5 Quad Core,,2.8GHz Upto 4.3GHz,512 GB,16 GB,AMD Radeon AMD,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"52,490"
COMGZDQJHUAJY3AS,https://www.flipkart.com/product/p/item?pid=COMGZDQJHUAJY3AS,Core i7,13th Gen,Upto 5.00GHz,1 TB,16 GB,Intel Integrated Integrated,,No,33.78 cm (13.3 Inch),2880 x 1800 Pixel,,"1,29,990"
COMGHPY3GWDBV42P,https://www.flipkart.com/product/p/item?pid=COMGHPY3GWDBV42P,Ryzen 5 Hexa Core,,,512 GB,16 GB,AMD Radeon Integrated AMD Radeon Graphics,,Yes,35.56 cm (14 inch),1920 x 1200 pixel,,"63,990"
COMGMV6VAFZH3HVR,https://www.flipkart.com/product/p/item?pid=COMGMV6VAFZH3HVR,Core i7,13th Gen,Max Turbo Frequency up to 5.0 GHz,1 TB,16 GB,NVIDIA GeForce RTX 4050,,No,40.64 cm (16 Inch),2560 x 1600 Pixel,,"1,75,990"
COMGMM3HYU32ZHDH,https://www.flipkart.com/product/p/item?pid=COMGMM3HYU32ZHDH,Core i3,10th Gen,"Base Frequency 1.2 GHz, Max Turbo Frequency at 3.4 GHz",256 GB,8 GB,Intel Integrated UHD,,No,39.62 cm (15.6 inch),1920 x 1080 PIxels,60 Hz,"27,990"
COMGP24QHAAUK7JE,https://www.flipkart.com/product/p/item?pid=COMGP24QHAAUK7JE,Core i3,12th Gen,0.9 GHz upto max turbo frequency at 4.4 Ghz,512 GB,8 GB,Intel Integrated UHD,,No,90.32 cm (35.56 cm),1920 x 1080 Pixel,,"39,990"
COMGZDQJFFHCSTZ9,https://www.flipkart.com/product/p/item?pid=COMGZDQJFFHCSTZ9,Core i3,13th Gen,Upto 4.50GHz,512 GB,8 GB,Intel Integrated Integrated,,No,35.56 cm (14 Inch),1920 x 1080 Pixel,,"45,990"
COMGFWCYBAKJCQ9D,https://www.flipkart.com/product/p/item?pid=COMGFWCYBAKJCQ9D,Ryzen 7 Octa Core,,3.2 GHz upto max turbo frequency at 4.7 Ghz,2 TB,32 GB,NVIDIA GeForce RTX 3060,6 GB,No,40.64 cm (16 Inch),1920 x 1200 Pixel,,"2,04,990"
COMGB6DZKZZVUQSW,https://www.flipkart.com/product/p/item?pid=COMGB6DZKZZVUQSW,Ryzen 7 Octa Core,,4.3,512 GB,16 GB,AMD Radeon Radeon Graphics,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixels,,"54,990"
COMGZMKF3UAXVYU9,https://www.flipkart.com/product/p/item?pid=COMGZMKF3UAXVYU9,Core i5,12th Gen,3.3 GHz upto max turbo frequency at 4.4 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,40.64 cm (16 Inch),1920 x 1200 Pixel,120 Hz,"72,990"
COMGEMAYUDWNRA3V,https://www.flipkart.com/product/p/item?pid=COMGEMAYUDWNRA3V,Core i5,11th Gen,"Base Frequency 3.1 GHz, Max Turbo Boost at 4.4 GHz",256 GB,8 GB,NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 inch),1920 x 1080 Pixels,120 Hz,"65,990"
COMGZDQJJYTCTMPC,https://www.flipkart.com/product/p/item?pid=COMGZDQJJYTCTMPC,Core i5,13th Gen,Max Turbo Frequency up to 4.7 GHz,512 GB,16 GB,Intel Integrated Iris Xe,,No,40.64 cm (16 Inch),1920 x 1200 Pixel,,"68,990"
COMGB6DZQJHHSESY,https://www.flipkart.com/product/p/item?pid=COMGB6DZQJHHSESY,Ryzen 7 Octa Core,,4.3,512 GB,16 GB,AMD Radeon Radeon Graphics,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixels,,"54,990"
COMGH2NJXPGRZJ8V,https://www.flipkart.com/product/p/item?pid=COMGH2NJXPGRZJ8V,Core i5,12th Gen,"Base Frequency 3.30 GHz, Max Turbo Boost Frequency Up to 4.40 GHz",512 GB,16 GB,Intel Integrated Iris Xe,,Yes,35.56 cm (14 Inch),1920 x 1080 Pixel,,"71,990"
COMGZMKFGYFBMHVJ,https://www.flipkart.com/product/p/item?pid=COMGZMKFGYFBMHVJ,Core i5,12th Gen,3.3 GHz upto max turbo frequency at 4.4 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,40.64 cm (16 Inch),1920 x 1200 Pixel,120 Hz,"72,990"
COMGMZF3NNFBKKPD,https://www.flipkart.com/product/p/item?pid=COMGMZF3NNFBKKPD,Core i9,12th Gen,3.80 GHz Upto 5.00 GHz,1 TB,32 GB,NVIDIA GeForce RTX 3070 Ti,8 GB,No,43.94 cm (17.3 Inch),2560 x 1440 Pixel,165 Hz,"3,34,990"
COMGNTZB5PGGGTGH,https://www.flipkart.com/product/p/item?pid=COMGNTZB5PGGGTGH,Core i3,12th Gen,1.5 Ghz. Turbo Upto 4.4 Ghz.,512 GB,8 GB,Intel Integrated UHD,,No,39.62 cm (15.6 inch),1080*1920 pixel,60 Hz,"44,870"
COMGBNFUWPH6F56F,https://www.flipkart.com/product/p/item?pid=COMGBNFUWPH6F56F,Ryzen 5 Hexa Core,,3.3 GHz upto max turbo frequency at 4.2 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,,"62,990"
COMG9VHHF6HVJPP9,https://www.flipkart.com/product/p/item?pid=COMG9VHHF6HVJPP9,Ryzen 5 Hexa Core,,2.1 GHz with Max Turbo Boost Frequency Up to 4.0 GHz,512 GB,8 GB,AMD Radeon AMD,,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"43,975"
COMGH7VYRA4HRGYK,https://www.flipkart.com/product/p/item?pid=COMGH7VYRA4HRGYK,Core i5,12th Gen,1.3 GHz upto Max 4.4 GHz,512 GB,16 GB,Intel Integrated Iris Xe,,Yes,35.56 cm (14 Inch),1920 x 1080 Pixel,,"77,400"
COMGZDQJEZGDFUSF,https://www.flipkart.com/product/p/item?pid=COMGZDQJEZGDFUSF,Core i5,13th Gen,Upto 4.60GHz,512 GB,16 GB,Intel Integrated Integrated,,No,33.78 cm (13.3 Inch),2880 x 1800 Pixel,,"99,990"
